brand,date,id_val,model,price,year,Wheels,Color,Body_Style,Horsepower,Hand_Drive,Engine_Cylinders,Version,Engine,Engine_Volume,Interior_Color,Mileage,Gearbox,Drive_train
Lexus,2018-12-03, ID: 1914948,RX 350 ,10500.0,2006,,White,Truck:,,Left,,,Petrol,,,108000.0,Automatic,
Opel,2018-12-03, ID: 1914947,Astra ,3200.0,2002,,Silver,Universal,,Left,,1.6 prastoy INJEKTR,Petrol,,,174700.0,Mechanical,
Niva,2018-12-03, ID: 1914781,2121 ,4600.0,2007,,White,Truck:,,Left,,4x4,Petrol,,,3333.0,Mechanical,
Kia,2018-12-03, ID: 1914768,Forte ,5900.0,2010,,black,Coupe,,Left,,,Petrol,,,130000.0,Automatic,
Kia,2018-12-03, ID: 1914764,Forte ,5500.0,2011,,White,Sedan,,Left,,,Petrol,,,90000.0,Automatic,
Opel,2018-12-03, ID: 1914644,Zafira ,3100.0,2000,,black,Universal,,Left,,"1,8Z",Petrol,,,240000.0,Mechanical,
Kia,2018-12-03, ID: 1914571,Optima ,7800.0,2010,,black,Sedan,,Left,,"2,4 gdi",Petrol,,,117500.0,Automatic,
Opel,2018-12-03, ID: 1914480,Astra ,3200.0,2002,,Blue,Hatchback,,Left,,OPEL ASTRA G. 2002 TIV 1.6 EKOTE,Petrol,,,172000.0,Mechanical,
Kia,2018-12-03, ID: 1914411,Sorento ,9800.0,2010,,Blue,Truck:,,Left,,3.5,Petrol,,,115000.0,Automatic,
Kia,2018-12-03, ID: 1914375,Sorento ,6500.0,2005,,Silver,Truck:,,Left,,,Astragalus,,,150000.0,Automatic,
Mitsubishi,2018-12-03, ID: 1914374,Airtrek ,4500.0,2003,16,Silver,Universal,133.0,Right,4.0,Sport Gear,Astragalus,2.4,Grey,105000.0,Kiaavtomat,Front
Mitsubishi,2018-12-03, ID: 1914325,Grandis ,5000.0,2003,,White,Minivan / Minibus,,Right,,,Astragalus,,,124000.0,Automatic,
Kia,2018-12-03, ID: 1914260,Forte ,4600.0,2010,,White,Sedan,,Left,,,Petrol,,,160000.0,Automatic,
Land Rover,2018-12-03, ID: 1913760,Range Rover ,16000.0,2008,20,black,Truck:,306.0,Left,8.0,,Petrol,4.4,White,200000.0,Automatic,Wheel drive
Kia,2018-12-03, ID: 1913744,Optima ,6600.0,2013,,White,Sedan,,Left,,25,Petrol,,,128.0,Automatic,
Mazda,2018-12-03, ID: 1913668,6 ,4000.0,2004,,Silver,Sedan,,Left,,2.3,Petrol,,,230.0,Mechanical,
Lexus,2018-12-03, ID: 1913654,RX 330 ,10500.0,2005,,Blue,Truck:,,Left,,Lexus rx330,Petrol,,,190000.0,Automatic,
Kia,2018-12-03, ID: 1913633,Forte ,5700.0,2010,,Grey,Sedan,,Left,,,Petrol,,,140000.0,Automatic,
Mitsubishi,2018-12-02, ID: 1913518,Airtrek ,4300.0,2004,16,black,Universal,116.0,Left,,Restayling 2.0,Astragalus,2.0,black,180000.0,Automatic,Front
Lexus,2018-12-02, ID: 1913487,GX 470 ,18300.0,2007,,White,Truck:,,Left,,,Astragalus,,,18700.0,Automatic,
Opel,2018-12-02, ID: 1913457,Astra ,3400.0,2002,,black,Universal,,Left,,,Astragalus,,,160000.0,Mechanical,
Mazda,2018-12-02, ID: 1913445,6 ,69000.0,2010,,black,Sedan,,Left,,,Petrol,,,88000.0,Automatic,
Niva,2018-12-02, ID: 1913443,4x4 Urban ,8000.0,2016,,White,Truck:,,Left,,1.7 shtap,Petrol,,,20500.0,Mechanical,
Opel,2018-12-02, ID: 1913425,Zafira ,3500.0,2003,,Silver,Universal,,Left,,"1,6 benzin",Petrol,,,138000.0,Mechanical,
Opel,2018-12-02, ID: 1913419,Corsa ,5000.0,2010,,Grey,Hatchback,,Left,,1.2 L,Petrol,,,150000.0,Mechanical,
Opel,2018-12-02, ID: 1913404,Zafira ,3500.0,2002,,green,Universal,,Left,,1.8 z-125,Petrol,,,179996.0,Mechanical,
Opel,2018-12-02, ID: 1913388,Zafira ,4200.0,2004,,Silver,Universal,,Left,,,Petrol,,,189000.0,Automatic,
Mitsubishi,2018-12-02, ID: 1913373,Pajero Pinin (IO) ,4600.0,2002,,Silver,Truck:,,Left,,,Astragalus,2.0,,83800.0,Automatic,
Mazda,2018-12-02, ID: 1913340,Atenza ,3900.0,2004,,Chestnut,Sedan,,Right,,,Astragalus,,,139000.0,Automatic,
Opel,2018-12-02, ID: 1913257,Astra ,3600.0,2001,15,Silver,Hatchback,85.0,Left,4.0,,Petrol,1.6,black,161000.0,Mechanical,Front
Kia,2018-12-02, ID: 1913202,Forte ,5800.0,2011,,black,Sedan,,Left,,,Petrol,,,98000.0,Automatic,
Mitsubishi,2018-12-02, ID: 1913185,Pajero ,9500.0,2004,20,red,Coupe,177.0,Left,4.0,prastoy 3L-oc,Astragalus,3.0,Grey,220000.0,Automatic,Wheel drive
Lexus,2018-12-02, ID: 1913117,GX 470 ,13000.0,2004,,White,Truck:,,Left,,,Astragalus,,,180000.0,Automatic,
Niva,2018-12-02, ID: 1913098,2121 ,2700.0,2004,16,White,Sedan,80.0,Left,4.0,"1,8i",Astragalus,1.8,black,280000.0,Mechanical,Wheel drive
Mitsubishi,2018-12-02, ID: 1913072,Grandis ,4000.0,2006,,White,Minivan / Minibus,,Right,,24,Astragalus,,,175000.0,Automatic,
Mitsubishi,2018-12-02, ID: 1913068,Grandis ,4100.0,2006,,White,Universal,,Right,,"2,4 gaz",Astragalus,,,167000.0,Kiaavtomat,
Land Rover,2018-12-02, ID: 1913055,Range Rover Sport ,15200.0,2007,20,black,Universal,,Left,,SUPERCHARGED,Petrol,4.2,black,184000.0,Automatic,Wheel drive
Opel,2018-12-02, ID: 1913044,Zafira ,3400.0,2001,,Blue,Sedan,,Left,,"1,8 матор",Petrol,,,165000.0,Mechanical,
Lexus,2018-12-02, ID: 1913036,GX 470 ,14600.0,2004,,black,Universal,,Left,,4.7 sport,Astragalus,,,151000.0,Automatic,
Lexus,2018-12-02, ID: 1912880,RX 300 ,5800.0,2000,,black,Universal,,Left,,,Astragalus,,,171000.0,Automatic,
Opel,2018-12-02, ID: 1912848,Zafira ,3900.0,2000,15,green,Minivan / Minibus,125.0,Left,,1.8l,Astragalus,1.8,green,170000.0,Mechanical,Front
Kia,2018-12-02, ID: 1912791,Optima ,7700.0,2013,,Grey,Sedan,,Left,,2.4 jdi,Petrol,,,42000.0,Automatic,
Kia,2018-12-02, ID: 1912774,Sportage ,16300.0,2014,,Silver,Truck:,,Left,,,Petrol,,,79000.0,Automatic,
Kia,2018-12-02, ID: 1912707,Sorento ,5700.0,2003,,Silver,Truck:,,Left,,SORENTO LX 3.5MATOR,Astragalus,,,118450.0,Automatic,
Lexus,2018-12-02, ID: 1912667,GX 460 ,27700.0,2012,,White,Truck:,,Left,,"MAQUR CARFAX-2011 TIV,2012 MODEL",Petrol,,,120000.0,Automatic,
Opel,2018-12-02, ID: 1912638,Astra ,3200.0,2003,,Silver,Universal,,Left,,,Petrol,,,143178.0,Mechanical,
Mitsubishi,2018-12-02, ID: 1912563,Outlander ,4400.0,2002,,Grey,Universal,,Left,,,Petrol,,,165000.0,Automatic,Wheel drive
Lexus,2018-12-02, ID: 1912528,RX 300 ,5200.0,2000,,Silver,Truck:,,Left,,,Petrol,,,160000.0,Automatic,
Opel,2018-12-01, ID: 1912420,Zafira ,3300.0,2001,,black,Universal,,Left,,,Petrol,,,180000.0,Mechanical,
Kia,2018-12-01, ID: 1912409,Forte ,5600.0,2010,,Grey,Sedan,,Left,,,Petrol,,,140000.0,Automatic,
Opel,2018-12-01, ID: 1912382,Zafira ,3600.0,2005,,Blue,Minivan / Minibus,,Left,,,Hybrid:,1.6,black,330000.0,Mechanical,
Kia,2018-12-01, ID: 1912325,Forte ,5700.0,2012,16,Grey,Hatchback,156.0,Left,,,Petrol,2.0,,109000.0,Automatic,
Opel,2018-12-01, ID: 1912275,Astra ,2800.0,2002,,Silver,Hatchback,,Left,,,Petrol,,,140000.0,Mechanical,
Opel,2018-12-01, ID: 1912255,Agila ,3000.0,2001,,Silver,Minivan / Minibus,,Left,,,Astragalus,,,200000.0,Mechanical,
Niva,2018-12-01, ID: 1912212,2121 ,7600.0,2015,,Chestnut,Truck:,,Left,,,Petrol,,,51000.0,Mechanical,
Opel,2018-12-01, ID: 1912206,Zafira ,3350.0,2001,15,Silver,Universal,125.0,Left,4.0,,Petrol,1.8,black,162000.0,Mechanical,Front
Opel,2018-12-01, ID: 1912205,Zafira ,3350.0,2001,15,Silver,Universal,125.0,Left,4.0,,Petrol,1.8,black,162000.0,Mechanical,Front
Lexus,2018-12-01, ID: 1912188,GS 350 ,10500.0,2007,,White,Sedan,,Left,,,Petrol,,,95000.0,Automatic,
Opel,2018-12-01, ID: 1912123,Astra ,5600.0,2005,,Silver,Universal,,Left,,Astra H,Astragalus,,,81000.0,Automatic,
Opel,2018-12-01, ID: 1912070,Vectra ,4000.0,2002,,Silver,Sedan,,Left,,VECTRA C,Petrol,,,134999.0,Mechanical,
Kia,2018-12-01, ID: 1911948,Sorento ,7000.0,2006,,Silver,Truck:,,Left,,3.8,Astragalus,,,103000.0,Automatic,
Mitsubishi,2018-12-01, ID: 1911868,Montero Sport ,4700.0,2000,16,Other color,Truck:,,Left,,,Astragalus,3.0,,223000.0,Automatic,Wheel drive
Niva,2018-12-01, ID: 1911835,2121 ,8000.0,2009,,White,Truck:,,Left,,1.7,Petrol,,,120000.0,Mechanical,
Kia,2018-12-01, ID: 1911825,Forte ,6700.0,2012,,black,Sedan,,Left,,EX,Petrol,,,90000.0,Automatic,
Lexus,2018-12-01, ID: 1911757,RX 330 ,9699.0,2007,,White,Universal,,Left,,,Petrol,,,124000.0,Automatic,
Niva,2018-12-01, ID: 1911727,2121 ,4600.0,2009,,White,Truck:,,Left,,,Astragalus,,,123000.0,Mechanical,
Mitsubishi,2018-12-01, ID: 1911718,Outlander ,6800.0,2006,,White,Truck:,,Right,,,Petrol,,,160000.0,Variator:,
Lexus,2018-12-01, ID: 1911687,GX 470 ,13500.0,2004,17,White,Truck:,270.0,Left,8.0,,Astragalus,4.7,White,160000.0,Automatic,Wheel drive
Opel,2018-12-01, ID: 1911561,Combo ,4900.0,2005,,Blue,Universal,,Left,,1.6 CNG,Astragalus,,,159000.0,Mechanical,
Lexus,2018-12-01, ID: 1911494,GS 300 ,8500.0,2000,,White,Sedan,,Left,,,Petrol,,,120000.0,Automatic,
Kia,2018-12-01, ID: 1911477,Sorento ,6000.0,2006,17,Golden,Truck:,262.0,Left,,,Petrol,3.8,Beige,133000.0,Automatic,Wheel drive
Land Rover,2018-12-01, ID: 1911464,Range Rover Evoque ,37000.0,2015,19,White,Truck:,240.0,Left,,SE Daynamic,Petrol,0.2,Blue,52000.0,Automatic,Wheel drive
Kia,2018-11-30, ID: 1911461,Sorento ,6500.0,2002,16,White,Truck:,190.0,Left,6.0,,Astragalus,3.5,Grey,150000.0,Automatic,Wheel drive
Opel,2018-11-30, ID: 1911429,Astra ,3200.0,2000,,Silver,Universal,,Left,,,Astragalus,,,142000.0,Mechanical,
Kia,2018-11-30, ID: 1911420,Forte ,6500.0,2014,,black,Sedan,,Left,4.0,LX 1.8 DOHC,Petrol,1.8,black,62000.0,Automatic,Front
Maybach,2018-11-30, ID: 1911408,57S ,90000.0,2003,,Other color,Sedan,,Right,,,Petrol,,,59000.0,Automatic,
Mitsubishi,2018-11-30, ID: 1911403,Outlander ,7500.0,2005,,White,Truck:,,Left,,,Astragalus,,,138600.0,Automatic,
Mitsubishi,2018-11-30, ID: 1911392,Airtrek ,4200.0,2002,,Silver,Universal,126.0,Left,4.0,2.0L,Petrol,2.0,,134000.0,Automatic,Front
Opel,2018-11-30, ID: 1911389,Zafira ,3500.0,2000,,Blue,Sedan,,Left,,,Astragalus,,,220000.0,Mechanical,
Mitsubishi,2018-11-30, ID: 1911388,Pajero ,4000.0,2003,16,Silver,Truck:,,Left,,,Petrol,1.8,,150000.0,Automatic,Wheel drive
Lexus,2018-11-30, ID: 1911298,GS 350 ,16000.0,2011,,red,Coupe,,Left,,,Petrol,,,107000.0,Automatic,
Kia,2018-11-30, ID: 1911122,Optima ,8600.0,2013,,Grey,Sedan,,Left,,,Petrol,,,139000.0,Automatic,
Opel,2018-11-30, ID: 1911013,Zafira ,2650.0,2001,15,Silver,Sedan,150.0,Left,,2.2,Astragalus,,,490000.0,Mechanical,Front
Lexus,2018-11-30, ID: 1910495,LS 460 ,85000.0,2016,,White,Sedan,,Left,,,Petrol,,,34250.0,Automatic,
Land Rover,2018-11-30, ID: 1910404,Range Rover Sport ,19500.0,2009,,White,Universal,,Left,,Autobiography,Petrol,,,128000.0,Automatic,
Niva,2018-11-30, ID: 1910379,2121 ,3700.0,2007,,White,Sedan,,Left,,,Astragalus,,,195000.0,Mechanical,
Mazda,2018-11-30, ID: 1910333,CX7 ,8000.0,2008,,Silver,Truck:,,Left,,,Petrol,,,109000.0,Automatic,
Mazda,2018-11-30, ID: 1910321,3 ,3500.0,2006,,black,Sedan,,Left,,2.5,Petrol,,,101.0,Automatic,
Lexus,2018-11-30, ID: 1910265,NX 300h ,38.55670103092783,2015,,black,Universal,,Left,,,Hybrid:,,,113000.0,Automatic,
Kia,2018-11-30, ID: 1910252,Optima ,7900.0,2010,,Chestnut,Sedan,,Left,,2.4l,Petrol,2.4,Beige,92000.0,Automatic,
Mitsubishi,2018-11-30, ID: 1910138,Outlander ,5500.0,2005,17,White,Truck:,161.0,Left,4.0,,Petrol,2.4,Grey,109000.0,Automatic,Front
Lexus,2018-11-30, ID: 1910055,GX 470 ,14200.0,2004,,White,Universal,,Left,8.0,,Astragalus,4.7,,153000.0,Automatic,Wheel drive
Land Rover,2018-11-30, ID: 1910049,Range Rover Sport ,40000.0,2012,21,White,Truck:,510.0,Left,,Autobiography Supercharged,Petrol,5.0,black,80000.0,Automatic,Wheel drive
Kia,2018-11-30, ID: 1910032,Forte ,6500.0,2010,,red,Sedan,173.0,Left,,,Petrol,2.4,black,90000.0,Automatic,
Mazda,2018-11-29, ID: 1910018,6 ,10800.0,2014,,black,Sedan,,Left,,Sport,Petrol,,,64000.0,Automatic,
Opel,2018-11-29, ID: 1910007,Combo ,3300.0,2007,,White,Furgon:,,Left,,1.3,Diesel,,,220000.0,Mechanical,
Opel,2018-11-29, ID: 1910005,Astra ,2800.0,2000,,Silver,Universal,,Left,,,Astragalus,,,250000.0,Mechanical,
Kia,2018-11-29, ID: 1909961,Sorento ,5800.0,2007,,Silver,Truck:,,Left,,sdxgvhl,Petrol,,,120000.0,Automatic,
Lexus,2018-11-29, ID: 1909885,LX 570 ,55000.0,2014,20,black,Truck:,390.0,Left,8.0,LEXUC LX 570 F SPORT,Petrol,5.7,black,120000.0,Automatic,
Kia,2018-11-29, ID: 1909799,Forte Coupe ,7500.0,2012,16,black,Coupe,156.0,Left,4.0,DOHC 2.0,Astragalus,2.0,black,140000.0,Automatic,Front
Land Rover,2018-11-29, ID: 1909797,Range Rover Sport ,23400.0,2010,,black,Truck:,,Left,,2011,Petrol,,,98000.0,Automatic,
Opel,2018-11-29, ID: 1909698,Astra ,5700.0,2009,15,White,Universal,115.0,Left,4.0,H 1.6 115(hp),Petrol,1.6,Grey,170000.0,Mechanical,Front
Lexus,2018-11-29, ID: 1909653,RX 350 ,22200.0,2013,,Grey,Truck:,,Left,,,Petrol,3.5,White,77254.0,Automatic,Front
Mazda,2018-11-29, ID: 1909631,Tribute ,2800.0,2001,,Silver,Truck:,,Right,,,Petrol,,,205000.0,Automatic,
Niva,2018-11-29, ID: 1909615,2121 ,7300.0,2014,,White,Sedan,,Left,,,Astragalus,,,100000.0,Mechanical,
Niva,2018-11-29, ID: 1909605,2121 ,7300.0,2014,,White,Sedan,,Left,,,Astragalus,,,100000.0,Mechanical,
Niva,2018-11-29, ID: 1909604,2121 ,7300.0,2014,,White,Sedan,,Left,,,Astragalus,,,100000.0,Mechanical,
Kia,2018-11-29, ID: 1909547,Forte ,4800.0,2012,,black,Sedan,,Left,,2.0,Petrol,,,131418.0,Automatic,
Mitsubishi,2018-11-29, ID: 1909472,Pajero Pinin (IO) ,4000.0,2002,,Silver,Truck:,,Left,,,Petrol,,,150000.0,Automatic,
Opel,2018-11-29, ID: 1909420,Astra ,3000.0,2000,,green,Hatchback,,Left,,,Astragalus,,,280000.0,Mechanical,
Kia,2018-11-29, ID: 1909340,Optima ,11700.0,2015,,Grey,Sedan,,Left,,2.4 gdi,Petrol,,,40000.0,Automatic,
Lexus,2018-11-29, ID: 1909274,LX 570 ,38500.0,2009,,black,Truck:,,Left,,,Petrol,,,185000.0,Automatic,
Lexus,2018-11-29, ID: 1909198,IS 250 ,9200.0,2007,,black,Sedan,,Left,,,Petrol,,,140000.0,Automatic,
Opel,2018-11-29, ID: 1909183,Astra ,2900.0,2002,15,Silver,Hatchback,101.0,Left,,,Petrol,1.6,black,142000.0,Mechanical,Front
Mazda,2018-11-29, ID: 1909103,6 ,9800.0,2013,,Silver,Sedan,,Left,,2.5,Petrol,,,99000.0,Mechanical,
Mazda,2018-11-29, ID: 1909102,6 ,9800.0,2013,,Silver,Sedan,,Left,,2.5,Petrol,,,99000.0,Mechanical,
Mazda,2018-11-29, ID: 1909101,6 ,9800.0,2013,,Silver,Sedan,,Left,,2.5,Petrol,,,99000.0,Mechanical,
Mazda,2018-11-29, ID: 1908995,6 ,6600.0,2009,,Blue,Sedan,,Left,,,Petrol,,,146000.0,Automatic,
Opel,2018-11-29, ID: 1908993,Astra ,3300.0,2001,,Silver,Hatchback,,Left,,G,Petrol,,,188000.0,Automatic,
Mazda,2018-11-29, ID: 1908962,Demio ,2800.0,2004,,Silver,Hatchback,,Right,,,Petrol,,,118000.0,Automatic,
Kia,2018-11-29, ID: 1908692,Optima ,8200.0,2011,27,Silver,Sedan,200.0,Left,4.0,2.4,Petrol,2.4,Grey,100000.0,Automatic,
Opel,2018-11-29, ID: 1908586,Astra ,2500.0,2000,,green,Hatchback,,Left,,1.6,Petrol,,,160000.0,Mechanical,
Kia,2018-11-29, ID: 1908438,Optima ,7800.0,2010,,black,Sedan,,Left,,2.4 GDI TARM VICHAK,Petrol,,,117500.0,Automatic,
Lexus,2018-11-29, ID: 1908350,GX 470 ,13500.0,2003,,black,Truck:,,Left,,,Astragalus,,,350000.0,Automatic,
Mitsubishi,2018-11-29, ID: 1908298,Airtrek ,4300.0,2002,,black,Minivan / Minibus,,Left,,Miniven,Petrol,,,81500.0,Kiaavtomat,
Opel,2018-11-29, ID: 1908289,Astra ,3000.0,2001,,Silver,Sedan,,Left,,,Petrol,,,193000.0,Automatic,
Mitsubishi,2018-11-29, ID: 1908242,Pajero ,12500.0,2007,,black,Truck:,,Left,,3.8litr. FULL,Petrol,,,135000.0,Automatic,
Lexus,2018-11-28, ID: 1908194,IS 250 ,13900.0,2011,,black,Sedan,,Left,,,Petrol,,,60000.0,Automatic,
Kia,2018-11-28, ID: 1908180,Sorento ,5500.0,2006,,Silver,Truck:,,Left,,erthyju,Petrol,,,144000.0,Automatic,
Mitsubishi,2018-11-28, ID: 1908097,Grandis ,5200.0,2006,,White,Universal,,Left,,2.4,Petrol,,,200000.0,Automatic,
Lexus,2018-11-28, ID: 1908054,IS 250 ,8900.0,2008,,black,Sedan,,Left,,,Petrol,,,126000.0,Automatic,
Mitsubishi,2018-11-28, ID: 1907995,Colt ,2800.0,2003,,Grey,Hatchback,,Right,,,Petrol,,,59000.0,Automatic,
Opel,2018-11-28, ID: 1907904,Zafira ,4000.0,2003,,Silver,Minivan / Minibus,,Left,,1.8 ELEGANCE,Petrol,,,12345.0,Mechanical,
Lexus,2018-11-28, ID: 1907887,IS 250 ,25500.0,2015,18,black,Sedan,208.0,Left,,F-Sport,Petrol,2.5,black,79000.0,Automatic,Rear
Mitsubishi,2018-11-28, ID: 1907880,Airtrek ,3800.0,2002,,Silver,Truck:,,Right,,2.0,Astragalus,,,230000.0,Kiaavtomat,
Mitsubishi,2018-11-28, ID: 1907879,Airtrek ,3800.0,2002,,Silver,Truck:,,Right,,2.0,Astragalus,,,230000.0,Kiaavtomat,
Opel,2018-11-28, ID: 1907857,Astra ,3000.0,2000,15,cyan,Hatchback,101.0,Left,4.0,"Opel Astra j 1,6 v16",Astragalus,1.6,black,369000.0,Mechanical,Front
Opel,2018-11-28, ID: 1907817,Astra ,3000.0,2000,15,red,Hatchback,75.0,Left,4.0,,Petrol,1.6,black,200000.0,Mechanical,Front
Kia,2018-11-28, ID: 1907792,Sorento ,5500.0,2004,,cyan,Truck:,,Left,,3.5,Astragalus,,,167000.0,Automatic,
Kia,2018-11-28, ID: 1907741,Sorento ,5500.0,2003,,Grey,Truck:,,Left,,,Astragalus,,,300000.0,Automatic,
Kia,2018-11-28, ID: 1907703,Forte ,8800.0,2015,16,black,Sedan,150.0,Left,4.0,2L. SE DOCH,Petrol,2.0,black,66000.0,Automatic,Front
Opel,2018-11-28, ID: 1907640,Zafira ,3500.0,2000,,Blue,Sedan,,Left,,,Petrol,,,170000.0,Mechanical,
Opel,2018-11-28, ID: 1907552,Combo ,4800.0,2006,15,White,Universal,97.0,Left,4.0,CNG,Astragalus,1.6,Grey,217000.0,Mechanical,Front
Kia,2018-11-28, ID: 1907543,Forte ,6300.0,2011,16,Aubergine,Sedan,156.0,Left,4.0,,Petrol,2.0,Chestnut,110000.0,Automatic,Front
Land Rover,2018-11-28, ID: 1907390,Range Rover Sport ,20000.0,2009,,black,Truck:,,Left,,5.0,Petrol,,,200000.0,Automatic,
Kia,2018-11-28, ID: 1907296,Forte Coupe ,6000.0,2009,17,Blue,Coupe,175.0,Left,4.0,Donhc 2.4,Petrol,2.4,black,141000.0,Automatic,Front
Mitsubishi,2018-11-28, ID: 1907075,Pajero Pinin (IO) ,3200.0,2000,,White,Truck:,,Switched from right to left,,,Astragalus,1.8,,177000.0,Automatic,Wheel drive
Opel,2018-11-28, ID: 1906928,Astra ,3400.0,2002,,Silver,Hatchback,,Left,,,Petrol,,,121000.0,Mechanical,
Opel,2018-11-28, ID: 1906878,Astra ,3400.0,2003,,Other color,Hatchback,,Left,,,Petrol,,,122000.0,Mechanical,
Kia,2018-11-28, ID: 1906847,Sorento ,6500.0,2008,,black,Truck:,,Right,,3.3i cepov mator,Petrol,,,130000.0,Automatic,
Lexus,2018-11-28, ID: 1906843,RX 300 ,6200.0,2002,16,Other color,Universal,220.0,Left,6.0,Vvti,Astragalus,3.0,black,110000.0,Automatic,Front
Mazda,2018-11-28, ID: 1906829,CX7 ,6400.0,2006,,Grey,Universal,,Left,,,Petrol,,,132000.0,Automatic,
Opel,2018-11-27, ID: 1906785,Zafira ,3650.0,2000,15,green,Universal,147.0,Left,4.0,Минивен,Astragalus,2.2,Grey,220000.0,Automatic,Front
Opel,2018-11-27, ID: 1906780,Vectra ,3800.0,2007,,black,Sedan,,Left,,,Petrol,2.8,,250000.0,Mechanical,
Opel,2018-11-27, ID: 1906774,Zafira ,4050.0,2004,15,Grey,Universal,101.0,Left,4.0,1.6CNG gotaranayin GAZ+BEZIN,Petrol,1.6,Grey,172000.0,Mechanical,Front
Mitsubishi,2018-11-27, ID: 1906769,Pajero ,10000.0,2007,,black,Truck:,,Left,,,Petrol,,,10.0,Automatic,
Mitsubishi,2018-11-27, ID: 1906759,Pajero Pinin (IO) ,4000.0,2003,,black,Truck:,,Right,,,Petrol,,,115000.0,Automatic,
Opel,2018-11-27, ID: 1906717,Astra ,3000.0,2000,,black,Hatchback,,Left,,,Astragalus,,,192400.0,Mechanical,
Opel,2018-11-27, ID: 1906684,Zafira ,3800.0,2004,,Silver,Universal,,Left,,,Petrol,,,138000.0,Mechanical,
Opel,2018-11-27, ID: 1906532,Astra ,2900.0,2002,,Silver,Universal,,Left,,,Petrol,,,165000.0,Mechanical,
Opel,2018-11-27, ID: 1906495,Astra ,3650.0,2005,,White,Universal,,Left,,"ԳԱԶ 2,4,ԳՈՐԾԱՐԱՆ.Նոր բերված",Astragalus,1.6,,158000.0,Mechanical,
Opel,2018-11-27, ID: 1906478,Astra ,2700.0,2000,16,black,Universal,,Left,1.0,Opel Astra G,Petrol,1.6,black,195000.0,Mechanical,Front
Opel,2018-11-27, ID: 1906440,Astra ,2650.0,2000,,black,Universal,,Left,,,Petrol,,,137000.0,Mechanical,
Opel,2018-11-27, ID: 1906436,Astra ,3650.0,2003,,Silver,Universal,,Left,,,Petrol,,,190000.0,Automatic,
Mitsubishi,2018-11-27, ID: 1906425,Lancer ,7700.0,2010,,black,Sedan,,Left,,2.L. GT,Petrol,,,105000.0,Automatic,
Lexus,2018-11-27, ID: 1906411,RX 330 ,10500.0,2005,,White,Truck:,,Left,,Lexus RX 330 FULL,Petrol,,,78000.0,Automatic,
Mitsubishi,2018-11-27, ID: 1906375,Lancer ,5500.0,2008,,black,Sedan,,Left,,Lancer X 2.0,Petrol,,,70000.0,Variator:,
Kia,2018-11-27, ID: 1906363,Forte ,5900.0,2012,15,black,Sedan,156.0,Left,4.0,,Petrol,2.0,Other color,150000.0,Automatic,Front
Lexus,2018-11-27, ID: 1906310,GX 470 ,18000.0,2006,18,White,Truck:,278.0,Left,8.0,RESTAYLING,Astragalus,4.7,,160000.0,Automatic,Wheel drive
Opel,2018-11-27, ID: 1906284,Astra ,4500.0,2007,15,Silver,Hatchback,,Left,,Opel astra,Petrol,1.4,black,137000.0,Mechanical,Front
Lexus,2018-11-27, ID: 1906173,RX 350 ,22500.0,2011,,White,Truck:,,Left,,FULL 4*4,Petrol,,,87000.0,Automatic,
Opel,2018-11-27, ID: 1906130,Zafira ,4000.0,2005,,Silver,Universal,,Left,,Bnakan gaz CNG 2.4,Astragalus,,,220000.0,Mechanical,
Mitsubishi,2018-11-27, ID: 1905968,Airtrek ,4400.0,2002,,Silver,Hatchback,,Left,,,Petrol,,,82000.0,Automatic,
Niva,2018-11-27, ID: 1905851,2121 ,12000.0,2017,,Aubergine,Coupe,,Left,,40 Anniversary,Petrol,,,16000.0,Mechanical,
Mitsubishi,2018-11-27, ID: 1905797,Pajero Pinin (IO) ,4000.0,2004,,White,Sedan,,Left,,,Petrol,,,90000.0,Automatic,
Lexus,2018-11-27, ID: 1905385,RX 450h F Sport ,30000.0,2013,19,White,Universal,,Left,,450 HIBRID F sport 3.5 L,Hybrid:,3.5,black,69000.0,Automatic,Wheel drive
Mazda,2018-11-27, ID: 1905248,CX9 ,11200.0,2008,20,Grey,Truck:,273.0,Left,6.0,,Astragalus,3.7,Other color,200000.0,Automatic,Wheel drive
Mazda,2018-11-27, ID: 1905245,CX9 ,11200.0,2008,20,Grey,Truck:,273.0,Left,6.0,,Astragalus,3.7,Other color,200000.0,Automatic,Wheel drive
Kia,2018-11-27, ID: 1905244,Forte ,6200.0,2012,,black,Sedan,,Left,,ex,Petrol,,,130000.0,Automatic,
Mazda,2018-11-27, ID: 1905243,CX9 ,11200.0,2008,20,Grey,Truck:,273.0,Left,6.0,,Astragalus,3.7,Other color,200000.0,Automatic,Wheel drive
Mazda,2018-11-27, ID: 1905242,CX9 ,11200.0,2008,20,Grey,Truck:,273.0,Left,6.0,,Astragalus,3.7,Other color,200000.0,Automatic,Wheel drive
Opel,2018-11-26, ID: 1905167,Vectra ,4170.0,2003,17,Grey,Sedan,140.0,Left,,,Astragalus,2.2,Grey,190000.0,Automatic,Front
Opel,2018-11-26, ID: 1905166,Signum ,4170.0,2003,17,Grey,Sedan,140.0,Left,,,Astragalus,2.2,Grey,190000.0,Automatic,Front
Mitsubishi,2018-11-26, ID: 1905165,Colt ,2800.0,2003,,Other color,Hatchback,,Right,,,Astragalus,,,125000.0,Automatic,
